"Unique.ID","Grantor","Grantee","Program","Year","Date","EndDate","Amount","AmendmentNumber","Funding.Agency","Funding.Source","Category","Location","Issued","Funding.Type","Years","Average.By.Year","City.Year","Population","Amount.Per.Capita","Amount.Per.PEH","Population.PEH","ExpenditureType"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
"","","","",NA,"","","","","","","","","","",NA,"","","","","","","Other/Unknown"
